code	url	creator	created_t	last_modified_t	product_name	abbreviated_product_name	generic_name	quantity	packaging	packaging_tags	packaging_text	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
6410405257598	https://world.openfoodfacts.org/product/6410405257598	jumati	1604008946	1608582481	Lohifileepala			375 g (3)	"Foil,PET/PP,♺,Box,05 PP,♷"	"foil,pet-pp,♺,box,05-pp,♷"	1, Kalvo, PET PP.  1, Rasia, 05 PP.  Lajittelu: Muovi	Pirkka	pirkka	en:Salmon fillets	en:seafood,en:fishes,en:fish-fillets,en:salmons,en:salmon-fillets	Norway	en:norway	Finland	finland	ASC -vastuullinen kalatalous	en:responsible-aquaculture,en:responsible-aquaculture-asc	ASC-C-00397,FI F68052 EC	asc-c-00397,fi-f68052-ec			Finland	K-market	Suomi	_lohi_ (Salmo salar, viljelty Norjassa)		en:fish						0		0			0			-1	a	1	Fish Meat Eggs	Fish and seafood	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:packaging-photo-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:salmon-fillets	https://static.openfoodfacts.org/images/products/641/040/525/7598/front_fi.19.400.jpg	https://static.openfoodfacts.org/images/products/641/040/525/7598/front_fi.19.200.jpg	https://static.openfoodfacts.org/images/products/641/040/525/7598/front_fi.19.400.jpg	https://static.openfoodfacts.org/images/products/641/040/525/7598/front_fi.19.200.jpg	https://static.openfoodfacts.org/images/products/641/040/525/7598/ingredients_fi.22.400.jpg	https://static.openfoodfacts.org/images/products/641/040/525/7598/ingredients_fi.22.200.jpg	https://static.openfoodfacts.org/images/products/641/040/525/7598/nutrition_fi.24.400.jpg	https://static.openfoodfacts.org/images/products/641/040/525/7598/nutrition_fi.24.200.jpg	932	224	932		16	3																																			0	0												20				0.1	0.04																																												-1								
8712100619922	https://world.openfoodfacts.org/product/8712100619922	coldcat	1453058220	1615472064	Lipton Thé Noir Rich Earl Grey 25 Sachets		Thé aromatisé bergamote; Thé noir aromatisé	40 g	fr:Carton,fr:Sachets,fr:Plastique,nl:PEFC,fr:Point vert,carton,boite, wrapper	fr-carton,fr-sachets,fr-plastique,nl-pefc,fr-point-vert,carton,boite,wrapper		Lipton	lipton	Kasvipohjaiset ruoat ja juomat,Juomat,Kasvipohjaiset ruoat,Kuumat juomat,Kasvipohjaiset juomat,Teet,Yrttiteet,Mustat teet,Maustetut teet,Maustetut mustat teet,Makeuttamattomat juomat	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas,en:black-teas,en:flavored-teas,en:flavored-black-teas,en:unsweetened-beverages					Point Vert, PEFC, Rainforest Alliance 	en:green-dot,en:pefc,en:rainforest-alliance					Switzerland	Delhaize	Belgia,Tanska,Suomi,Ranska,Kreikka,Italia,Alankomaat,Norja,Portugali,Réunion,Ruotsi,Sveitsi	Thé noir, arômes (5,1%)					40g	40		0		0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:origins-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:unsweetened-beverages	https://static.openfoodfacts.org/images/products/871/210/061/9922/front_fr.105.400.jpg	https://static.openfoodfacts.org/images/products/871/210/061/9922/front_fr.105.200.jpg	https://static.openfoodfacts.org/images/products/871/210/061/9922/front_fr.105.400.jpg	https://static.openfoodfacts.org/images/products/871/210/061/9922/front_fr.105.200.jpg	https://static.openfoodfacts.org/images/products/871/210/061/9922/ingredients_fr.91.400.jpg	https://static.openfoodfacts.org/images/products/871/210/061/9922/ingredients_fr.91.200.jpg	https://static.openfoodfacts.org/images/products/871/210/061/9922/nutrition_fr.92.400.jpg	https://static.openfoodfacts.org/images/products/871/210/061/9922/nutrition_fr.92.200.jpg	17		17		0	0																																			0.5	0.5												0.5				0	0																																																				
6413300016871	https://world.openfoodfacts.org/product/6413300016871	immun	1605327440	1608578646	Protein Mansikka-Sitruunamelissa Rahka			200 g	muovi	muovi		Arla	arla	Dairies,Desserts,Fermented foods,Fermented milk products,Dairy desserts,Quark	en:dairies,en:desserts,en:fermented-foods,en:fermented-milk-products,en:dairy-desserts,en:quark													Finland	Rasvaton _maitorahka_ (pastöroitu rasvaton _maito_, hapate), hedelmämehutiiviste, mansikka (4,5%), maissitärkkelys, luontainen aromi, väri (porkkanatiiviste), sitruunamelissauute, sakeuttamisaine (pektiini), luontainen limearomi, makeutusaine (stevioliglykosidit)		en:milk,fi:maitorahka			200g	200		2	en:e440,en:e960	0			0			-4	a	4	Milk and dairy products	Dairy desserts	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:quark	https://static.openfoodfacts.org/images/products/641/330/001/6871/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/641/330/001/6871/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/641/330/001/6871/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/641/330/001/6871/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/641/330/001/6871/ingredients_fi.7.400.jpg	https://static.openfoodfacts.org/images/products/641/330/001/6871/ingredients_fi.7.200.jpg	https://static.openfoodfacts.org/images/products/641/330/001/6871/nutrition_fi.10.400.jpg	https://static.openfoodfacts.org/images/products/641/330/001/6871/nutrition_fi.10.200.jpg		67	280		0.3	0.2																																			6.4	6.1									0			10				0.1	0.04																																												-4								
6420256014998	https://world.openfoodfacts.org/product/6420256014998	jumati	1594581332	1608504394	TV Mix Hedelmä			"325 g ℮"	"07 O,♹"	"07-o,♹"		Malaco,Cloetta	malaco,cloetta	Naposteltavat, Makeat naposteltavat, Sokerileipomotuotteet, Suklaamakeiset, Karkit	en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies,en:bonbons					"🚮"	"fi:🚮"					Finland	K-market	Suomi	Sokeria, glukoosisiirappia, tärkkelystä, glukoosi-fruktoosisiirappia, liivatetta, melassia, _vehnäjauhoa_, happoja (sitruunahappoa, maitohappoa, omenahappoa), Inverttisokerisiirappia, maltodekstriiniä, aromeja, kasviöljyjä (kookos, rapsi), kokonaan kovetettua kookosrasvaa, sakeuttamisainetta (arabikumia), kosteudensäilyttäjiä (glyserolia, sorbitolia), karamellisoitua sokeria, lakritsiuutetta, pintakäsittelyaineita (mehiläisvahaa, karnaubavahaa), värejä (E150d, E120, E141, E100, E160e, E160a), happamuudensäätöainetta (trinatriumsitraattia), suolaa.	en:gluten	en:gluten						16	en:e100,en:e120,en:e141,en:e150d,en:e160a,en:e160e,en:e270,en:e296,en:e330,en:e331,en:e331iii,en:e414,en:e420,en:e422,en:e428,en:e901,en:e903	0			1		e160a-beta-carotene	14	d	4	Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:bonbons	https://static.openfoodfacts.org/images/products/642/025/601/4998/front_fi.25.400.jpg	https://static.openfoodfacts.org/images/products/642/025/601/4998/front_fi.25.200.jpg	https://static.openfoodfacts.org/images/products/642/025/601/4998/front_fi.25.400.jpg	https://static.openfoodfacts.org/images/products/642/025/601/4998/front_fi.25.200.jpg	https://static.openfoodfacts.org/images/products/642/025/601/4998/ingredients_fi.19.400.jpg	https://static.openfoodfacts.org/images/products/642/025/601/4998/ingredients_fi.19.200.jpg	https://static.openfoodfacts.org/images/products/642/025/601/4998/nutrition_fi.26.400.jpg	https://static.openfoodfacts.org/images/products/642/025/601/4998/nutrition_fi.26.200.jpg	1487	352	1487		0.3	0.3																																			85	65												2.3				0.03	0.012																																												14								
5034660518471	https://world.openfoodfacts.org/product/5034660518471	kiliweb	1564309087	1608503408	Cadbury double decker chocolate bar			80 g				Cadbury's	cadbury-s	Naposteltavat,Makeat naposteltavat,Sokerileipomotuotteet	en:snacks,en:sweet-snacks,en:confectioneries													Suomi,Yhdysvallat		en:eggs,en:gluten,en:milk,en:soybeans	en:eggs,en:gluten,en:milk,en:soybeans	en:nuts,en:peanuts	en:nuts,en:peanuts	Per 100 g (100 g)	100										23	e		Sugary snacks	Sweets	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-to-be-selected, en:front-photo-to-be-selected, en:photos-uploaded		en:confectioneries										464	1941		18	10																																			73	54									1.6			4.3				0.19	0.076																																												23								
6430018361826	https://world.openfoodfacts.org/product/6430018361826	inf	1608026598	1608502877																								Suomi																				unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded			https://static.openfoodfacts.org/images/products/643/001/836/1826/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/643/001/836/1826/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/643/001/836/1826/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/643/001/836/1826/front_en.4.200.jpg			https://static.openfoodfacts.org/images/products/643/001/836/1826/nutrition_en.8.400.jpg	https://static.openfoodfacts.org/images/products/643/001/836/1826/nutrition_en.8.200.jpg																																																																																																															
6418646136771	https://world.openfoodfacts.org/product/6418646136771	immun	1607523001	1608502802	Ravintohiiva-hiutale			100 g	kartonki	kartonki		makrobios	makrobios	Ravintolisät	en:dietary-supplements													Suomi	Ravintohiivahiutaleita					4g	4		0		0			0						unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:dietary-supplements	https://static.openfoodfacts.org/images/products/641/864/613/6771/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/641/864/613/6771/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/641/864/613/6771/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/641/864/613/6771/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/641/864/613/6771/ingredients_fi.12.400.jpg	https://static.openfoodfacts.org/images/products/641/864/613/6771/ingredients_fi.12.200.jpg	https://static.openfoodfacts.org/images/products/641/864/613/6771/nutrition_fi.10.400.jpg	https://static.openfoodfacts.org/images/products/641/864/613/6771/nutrition_fi.10.200.jpg		345	1443		4																																				15	0									22			51													0.045	0.018	0.34	0.034	4.4		0.044	0.2	0.14																																				
6408430310708	https://world.openfoodfacts.org/product/6408430310708	openfoodfacts-contributors	1607711368	1608500913	Oivariini Herkku			500g	plastic	plastic		Valio	valio	Fats	en:fats													en:Finland	_Voi_, rypsiöljy, vesi, hapate, suola ja D-vitamiini.		en:milk						0		0			0			18	d	2	Fat and sauces	Fats	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-to-be-selected, en:photos-uploaded		en:fats	https://static.openfoodfacts.org/images/products/640/843/031/0708/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/640/843/031/0708/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/640/843/031/0708/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/640/843/031/0708/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/640/843/031/0708/ingredients_fi.7.400.jpg	https://static.openfoodfacts.org/images/products/640/843/031/0708/ingredients_fi.7.200.jpg	https://static.openfoodfacts.org/images/products/640/843/031/0708/nutrition_fi.10.400.jpg	https://static.openfoodfacts.org/images/products/640/843/031/0708/nutrition_fi.10.200.jpg	2683	641	2683		72	28																																			0.6	0.6												0.5				1.3	0.52		400		20																																								18								
6408430005147	https://world.openfoodfacts.org/product/6408430005147	tiina-sirkjarvi-gmail-com	1606739572	1608500879	Pähkinäinen suklaahurmos proteiini			140	muovi,pahvi,alumiini	muovi,pahvi,alumiini		Valio	valio	Jälkiruoat,Pakasteet,Jälkiruokapakasteet,Jäätelöt ja sorbetit,Jäätelö,Jäätelöpurkit	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-tubs					Ei lisättyä sokeria, Laktoositon, en:high-proteins	en:high-proteins,en:no-added-sugar,en:no-lactose					Suomi,Helsinki	K-market	Suomi	pastöroitu _maito_ ja _kerma_, _jogurtti_ 9,1%, makeutusaineet (erytritoli, asesulfaami K, sukraloosi), _maitojauhe_, ravintokuitu (polydekstroosi), emulgointiaine (rasvahappojen mono - ja diglyseridit), sakeuttamisaineet (johanneksenleipäpuujauhe, guarkumi), väri (E 150d), aromit ja kaneli. KEKSIMURU: makeutusaine (maltitolit), _vehnäjauho_, _kananmunan_ valkuaisjauhe, kookos 1,4%, kaakaomassa1,0%, _kananmunan_ valkuainen, _vehnälese_, suola ja nostatusaine (natriumkarbonaatit). Saattaa sisältää pieniä määriä _pähkinää_. Runsaasti proteiinia. Kuidun lähde. Laktoositon. Ei lisättyä sokeria	en:eggs,en:gluten,en:milk	en:eggs,en:gluten,en:milk	en:nuts	en:nuts	140g	140		8	en:e1200,en:e150d,en:e412,en:e471,en:e950,en:e955,en:e965,en:e968	0			0			0	b	4	Milk and dairy products	Ice cream	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:ice-cream-tubs	https://static.openfoodfacts.org/images/products/640/843/000/5147/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/640/843/000/5147/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/640/843/000/5147/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/640/843/000/5147/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/640/843/000/5147/ingredients_fi.7.400.jpg	https://static.openfoodfacts.org/images/products/640/843/000/5147/ingredients_fi.7.200.jpg	https://static.openfoodfacts.org/images/products/640/843/000/5147/nutrition_fi.10.400.jpg	https://static.openfoodfacts.org/images/products/640/843/000/5147/nutrition_fi.10.200.jpg	600	144	600		7.7	5																																			17	5.2									3.6			7.9				0.25	0.1																																												0								
6408430062249	https://world.openfoodfacts.org/product/6408430062249	immun	1606380593	1608499564	Luumu-Rusinakeitto			1 kg	kartonki	kartonki		valio	valio	Keitot,mehukeitto	en:meals,en:soups,fi:mehukeitto													Suomi,en:finland	Vesi, sokeri, luumusose (4 %), rusinasose (3%), sakeuttamisaine (guarkumi), muunnettu maissitärkkelys, happamuudensäätöaine (sitruunahappo), C-vitamiini. Pastöroitu.								3	en:e300,en:e330,en:e412	0			0			2	b	4	Composite foods	One-dish meals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		fi:mehukeitto	https://static.openfoodfacts.org/images/products/640/843/006/2249/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/640/843/006/2249/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/640/843/006/2249/front_fi.4.400.jpg	https://static.openfoodfacts.org/images/products/640/843/006/2249/front_fi.4.200.jpg	https://static.openfoodfacts.org/images/products/640/843/006/2249/ingredients_fi.7.400.jpg	https://static.openfoodfacts.org/images/products/640/843/006/2249/ingredients_fi.7.200.jpg	https://static.openfoodfacts.org/images/products/640/843/006/2249/nutrition_fi.10.400.jpg	https://static.openfoodfacts.org/images/products/640/843/006/2249/nutrition_fi.10.200.jpg		58	243		0	0																																			14	14									1.1			0				0	0																																												2								
